Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       6/6           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [167]
-----------------------------------------------
                0.00    0.00       6/6           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [171]
[170]    0.0    0.00    0.00       6         int** std::__niter_wrap<int**>(int** const&, int**) [170]
-----------------------------------------------
                0.00    0.00       6/6           int** std::copy<int**, int**>(int**, int**, int**) [174]
[171]    0.0    0.00    0.00       6         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [171]
                0.00    0.00      18/18          int** std::__niter_base<int**>(int**) [142]
                0.00    0.00       6/6           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [172]
                0.00    0.00       6/6           int** std::__niter_wrap<int**>(int** const&, int**) [170]
-----------------------------------------------
                0.00    0.00       6/6           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [171]
[172]    0.0    0.00    0.00       6         int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [172]
                0.00    0.00       6/6           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [173]
-----------------------------------------------
                0.00    0.00       6/6           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [172]
[173]    0.0    0.00    0.00       6         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [173]
                0.00    0.00       6/6           int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [163]
-----------------------------------------------
                0.00    0.00       6/6           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [168]
[174]    0.0    0.00    0.00       6         int** std::copy<int**, int**>(int**, int**, int**) [174]
                0.00    0.00      12/12          int** std::__miter_base<int**>(int**) [152]
                0.00    0.00       6/6           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [171]
-----------------------------------------------
                0.00    0.00       6/6           void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [176]
[175]    0.0    0.00    0.00       6         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [175]
                0.00    0.00       6/6           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [164]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [169]
[176]    0.0    0.00    0.00       6         void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [176]
                0.00    0.00       6/6           void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [175]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator() [179]
[177]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [177]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [189]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [187]
[178]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [178]
-----------------------------------------------
                0.00    0.00       2/4           GraphMatrix::GraphMatrix(int) [15]
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl() [196]
[179]    0.0    0.00    0.00       4         std::allocator<std::vector<int, std::allocator<int> > >::allocator() [179]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [177]
-----------------------------------------------
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [199]
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&) [198]
[180]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [180]
                0.00    0.00       4/8           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [155]
                0.00    0.00       4/10          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [153]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>) [209]
[181]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data&) [181]
                0.00    0.00      12/12          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_M_copy_data(std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data const&) [150]
                0.00    0.00       4/10          std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [153]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [201]
[182]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [182]
                0.00    0.00       4/180004      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [37]
-----------------------------------------------
                0.00    0.00       1/3           std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [265]
                0.00    0.00       2/3           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [269]
[183]    0.0    0.00    0.00       3         std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [183]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [270]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [192]
[184]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [184]
-----------------------------------------------
                0.00    0.00       1/2           GraphMatrix::kosarajuSCC() [2]
                0.00    0.00       1/2           main [1]
[185]    0.0    0.00    0.00       2         GraphMatrix::~GraphMatrix() [185]
                0.00    0.00       2/6           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [169]
-----------------------------------------------
